,star_rating,review_title,review_content,date_of_rating,date_of_experience,reviewer_name,num_reviews,country,review_link,profile_link
63f09e176f3134764b6cf788,5,Very good.let's join guys,,2023-02-18T11:44:55.000Z,"February 17, 2023",Vina Anggun,2,ID,https://www.trustpilot.com/reviews/63f09e176f3134764b6cf788,https://www.trustpilot.com/users/63f09de8264a800012fc556f
63f09ca49b64b1bdaf5b2387,5,This is totally awesome!,,2023-02-18T11:38:44.000Z,"February 17, 2023",Jenn,3,ID,https://www.trustpilot.com/reviews/63f09ca49b64b1bdaf5b2387,https://www.trustpilot.com/users/629f09a2ef9769001152d6de
63f09ac29b64b1bdaf5b21d6,5,This is very amazing,"This is very amazing! I like this, everyone must know this project!",2023-02-18T11:30:42.000Z,"February 17, 2023",Nishi Muraaa,1,ID,https://www.trustpilot.com/reviews/63f09ac29b64b1bdaf5b21d6,https://www.trustpilot.com/users/63ab28f77fe3020013074b24
63f099439b64b1bdaf5b207a,5,It so amazing,"It so amazing! I had an chemistry with this, i really love this one💖",2023-02-18T11:24:19.000Z,"February 17, 2023",thaa,5,ID,https://www.trustpilot.com/reviews/63f099439b64b1bdaf5b207a,https://www.trustpilot.com/users/629e8b660f4bdd0012fc0d1e
63f093106f3134764b6cedc3,5,Awsomeee .,Awsomeee .. this is soo cool,2023-02-18T10:57:52.000Z,"February 04, 2023",Keya,1,IN,https://www.trustpilot.com/reviews/63f093106f3134764b6cedc3,https://www.trustpilot.com/users/63f092d6168cf6001228f7e2
63f090ec6f3134764b6cec19,5,good music and the place for the best…,"good music and the place for the best music promotions, improve your work again, the value of our satisfaction is to give the best",2023-02-18T10:48:44.000Z,"February 17, 2023",bigwincityx,1,ID,https://www.trustpilot.com/reviews/63f090ec6f3134764b6cec19,https://www.trustpilot.com/users/63f090b9264a800012fc4e7f
63f08bcd9b64b1bdaf5b1592,5,the experience is great 👍,,2023-02-18T10:26:53.000Z,"February 17, 2023",Joan,8,PH,https://www.trustpilot.com/reviews/63f08bcd9b64b1bdaf5b1592,https://www.trustpilot.com/users/6034dc6a2cbb9e00192ee7ba
63f08a629b64b1bdaf5b1497,5,They are so great,They are so great! Will definitely use them again,2023-02-18T10:20:50.000Z,"February 15, 2023",Ysa Arnado,1,PH,https://www.trustpilot.com/reviews/63f08a629b64b1bdaf5b1497,https://www.trustpilot.com/users/63f08a3a264a800012fc4b98
63f088746f3134764b6ce5c2,5,I think it is so great to use this,,2023-02-18T10:12:36.000Z,"February 17, 2023",Jasmin Guiron,2,PH,https://www.trustpilot.com/reviews/63f088746f3134764b6ce5c2,https://www.trustpilot.com/users/63f088418f66370012af3850
63f088186f3134764b6ce57e,5,This is great!,,2023-02-18T10:11:04.000Z,"February 17, 2023",asce,1,PH,https://www.trustpilot.com/reviews/63f088186f3134764b6ce57e,https://www.trustpilot.com/users/63f088008f66370012af382e
63f085ab6f3134764b6ce3d0,5,Very beneficial for my line of work,Very beneficial for my line of work. Thanks a lot!,2023-02-18T10:00:43.000Z,"February 17, 2023",Glen,1,PH,https://www.trustpilot.com/reviews/63f085ab6f3134764b6ce3d0,https://www.trustpilot.com/users/63f08594168cf6001228f2b0
63f085a36f3134764b6ce3ca,5,Deserve for 5 stars because they…,Deserve for 5 stars because they trustable and looks how they make something great and amazing.,2023-02-18T10:00:35.000Z,"February 17, 2023",Setiohadi Purwanto,1,ID,https://www.trustpilot.com/reviews/63f085a36f3134764b6ce3ca,https://www.trustpilot.com/users/63f0858a168cf6001228f2ac
63f084c69b64b1bdaf5b108a,5,awesome site !!!,,2023-02-18T09:56:54.000Z,"February 17, 2023",Ma. Stephanie Vergara,1,PH,https://www.trustpilot.com/reviews/63f084c69b64b1bdaf5b108a,https://www.trustpilot.com/users/63f084abc6f5570013600f19
63f083e69b64b1bdaf5b0ffd,5,very useful application let's download…,very useful application let's download this and don't hesitate,2023-02-18T09:53:10.000Z,"February 17, 2023",Kawaki Dedi,6,ID,https://www.trustpilot.com/reviews/63f083e69b64b1bdaf5b0ffd,https://www.trustpilot.com/users/63f083d48f66370012af36c8
63f083806f3134764b6ce266,5,this is so nice,this is so nice ! wishing you luck,2023-02-18T09:51:28.000Z,"February 17, 2023",Shekinah Lei Delos Santos,1,PH,https://www.trustpilot.com/reviews/63f083806f3134764b6ce266,https://www.trustpilot.com/users/63f08357168cf6001228f1e2
63f0817e6f3134764b6ce12f,5,This is amazing,This is great,2023-02-18T09:42:54.000Z,"February 17, 2023",Shie Garret,2,ID,https://www.trustpilot.com/reviews/63f0817e6f3134764b6ce12f,https://www.trustpilot.com/users/63f0814f168cf6001228f13f
63f0806c9b64b1bdaf5b0dd4,5,That's great,,2023-02-18T09:38:20.000Z,"February 17, 2023",ayu wanti,1,ID,https://www.trustpilot.com/reviews/63f0806c9b64b1bdaf5b0dd4,https://www.trustpilot.com/users/629e885fef97690011529ab6
63f07f5d6f3134764b6cdff9,5,AMAZING,this amazing and awesome,2023-02-18T09:33:49.000Z,"February 17, 2023",rjabad,1,PH,https://www.trustpilot.com/reviews/63f07f5d6f3134764b6cdff9,https://www.trustpilot.com/users/63f07f268f66370012af3536
63f07f329b64b1bdaf5b0d30,5,such a great platform i've ever seen,"such a great platform i've ever seen, super awesome",2023-02-18T09:33:06.000Z,"February 17, 2023",wahoppa,1,ID,https://www.trustpilot.com/reviews/63f07f329b64b1bdaf5b0d30,https://www.trustpilot.com/users/6378fbfa039489001324fa48
63f07ed19b64b1bdaf5b0cff,5,Very nice site,,2023-02-18T09:31:29.000Z,"February 17, 2023",Khaw Pan,1,TH,https://www.trustpilot.com/reviews/63f07ed19b64b1bdaf5b0cff,https://www.trustpilot.com/users/63f07ec78f66370012af3517
63f07d029b64b1bdaf5b0c11,5,This is really amazing👍,,2023-02-18T09:23:46.000Z,"February 17, 2023",Anneth Delicious,1,ID,https://www.trustpilot.com/reviews/63f07d029b64b1bdaf5b0c11,https://www.trustpilot.com/users/629ebd70d8e8f100115c8475
63f07c839b64b1bdaf5b0bd4,5,Its nice so this deserve 5 stars😍,,2023-02-18T09:21:39.000Z,"February 17, 2023",hqrsa,1,ID,https://www.trustpilot.com/reviews/63f07c839b64b1bdaf5b0bd4,https://www.trustpilot.com/users/63f07c6d264a800012fc4732
63f07c249b64b1bdaf5b0ba4,5,Sorry don't know about you but I wish…,Sorry don't know about you but I wish your succeed.All the best for you & everyone.,2023-02-18T09:20:04.000Z,"February 17, 2023",BronieKookie,2,ID,https://www.trustpilot.com/reviews/63f07c249b64b1bdaf5b0ba4,https://www.trustpilot.com/users/63f07be3c6f5570013600c3d
63f078b99b64b1bdaf5b09fa,5,Very helpful 👍,Love this app🤩🤩💯,2023-02-18T09:05:29.000Z,"February 17, 2023",Bernadine Manalese,1,PH,https://www.trustpilot.com/reviews/63f078b99b64b1bdaf5b09fa,https://www.trustpilot.com/users/63f078ad168cf6001228eecb
63f0726a9b64b1bdaf5b0761,5,Keep up good work,,2023-02-18T08:38:34.000Z,"July 04, 2022",Ade,1,ID,https://www.trustpilot.com/reviews/63f0726a9b64b1bdaf5b0761,https://www.trustpilot.com/users/63f07241c6f55700136009d4
63f071319b64b1bdaf5b06ec,5,Excellent and amazing,,2023-02-18T08:33:21.000Z,"February 14, 2023",ipana pairez,4,PH,https://www.trustpilot.com/reviews/63f071319b64b1bdaf5b06ec,https://www.trustpilot.com/users/62c8f8362941c600130844b6
63f06f109b64b1bdaf5b0646,5,My very first experience using this,My very first experience using this ! And it was incredible,2023-02-18T08:24:16.000Z,"February 17, 2023",mei mei,1,ID,https://www.trustpilot.com/reviews/63f06f109b64b1bdaf5b0646,https://www.trustpilot.com/users/637928e4039489001325183d
63f06ef96f3134764b6cd8ee,5,Good job........,,2023-02-18T08:23:53.000Z,"February 17, 2023",dian kusma putri,2,ID,https://www.trustpilot.com/reviews/63f06ef96f3134764b6cd8ee,https://www.trustpilot.com/users/635af85dd6118e001302f8d9
63f06e6f6f3134764b6cd8c5,5,this is worth it,this is worth it. hope you all can promote your music through this.,2023-02-18T08:21:35.000Z,"February 17, 2023",amie,1,PH,https://www.trustpilot.com/reviews/63f06e6f6f3134764b6cd8c5,https://www.trustpilot.com/users/63f06e578f66370012af3119
63f06e156f3134764b6cd8aa,5,Easy to use and entertaining,,2023-02-18T08:20:05.000Z,"February 16, 2023",Tbzlover,2,ID,https://www.trustpilot.com/reviews/63f06e156f3134764b6cd8aa,https://www.trustpilot.com/users/63d72e1d4a5c9100125bc9ee
63f06b936f3134764b6cd7ff,5,Looking forward to your music industry,,2023-02-18T08:09:23.000Z,"February 17, 2023",Bookshopeeaholic Book,3,PH,https://www.trustpilot.com/reviews/63f06b936f3134764b6cd7ff,https://www.trustpilot.com/users/63f06b7ec6f5570013600842
63f06b826f3134764b6cd7fb,5,The whole experience is great,,2023-02-18T08:09:06.000Z,"February 17, 2023",Tine,1,PH,https://www.trustpilot.com/reviews/63f06b826f3134764b6cd7fb,https://www.trustpilot.com/users/63f06b6e168cf6001228eba2
63f06b749b64b1bdaf5b0545,5,That's great,"That's great, good luck for you",2023-02-18T08:08:52.000Z,"February 15, 2023",Kentang Goreng,1,ID,https://www.trustpilot.com/reviews/63f06b749b64b1bdaf5b0545,https://www.trustpilot.com/users/63f06b698f66370012af308d
63f06afc9b64b1bdaf5b0522,5,Great & Fab,Great opportunity here ☘️,2023-02-18T08:06:52.000Z,"February 17, 2023",Dimps Sol,1,PH,https://www.trustpilot.com/reviews/63f06afc9b64b1bdaf5b0522,https://www.trustpilot.com/users/63f06ad0264a800012fc42d2
63f06af86f3134764b6cd7d4,5,Nice app and loving ig,,2023-02-18T08:06:48.000Z,"February 14, 2023",Ismail,2,ID,https://www.trustpilot.com/reviews/63f06af86f3134764b6cd7d4,https://www.trustpilot.com/users/63c3992002d9a70013260713
63f06ae56f3134764b6cd7d0,5,Good experience,It was a good experience,2023-02-18T08:06:29.000Z,"February 07, 2023",Kath,1,BH,https://www.trustpilot.com/reviews/63f06ae56f3134764b6cd7d0,https://www.trustpilot.com/users/63f06a94c6f5570013600815
63f06ad26f3134764b6cd7cb,5,Loved everything about my experience!,,2023-02-18T08:06:10.000Z,"February 17, 2023",Zachary Staats,1,US,https://www.trustpilot.com/reviews/63f06ad26f3134764b6cd7cb,https://www.trustpilot.com/users/63f06ac5264a800012fc42ce
63f06aaa6f3134764b6cd7c1,5,Great experience,,2023-02-18T08:05:30.000Z,"February 17, 2023",Esther Esther,1,ID,https://www.trustpilot.com/reviews/63f06aaa6f3134764b6cd7c1,https://www.trustpilot.com/users/63f06a9f264a800012fc42c4
63f065c99b64b1bdaf5b03ff,5,all goods!,all goods!! this is nice,2023-02-18T07:44:41.000Z,"February 17, 2023",Allyssa Mae Velasco,1,PH,https://www.trustpilot.com/reviews/63f065c99b64b1bdaf5b03ff,https://www.trustpilot.com/users/63f065a419bcd900139ad927
63f0647d9b64b1bdaf5b03ab,5,This is really great,,2023-02-18T07:39:09.000Z,"February 17, 2023",Ismi Larasati,1,ID,https://www.trustpilot.com/reviews/63f0647d9b64b1bdaf5b03ab,https://www.trustpilot.com/users/63f064568f66370012af2f04
63f061636f3134764b6cd5a5,5,So nice so good,,2023-02-18T07:25:55.000Z,"February 17, 2023",Sana Bandi,7,ID,https://www.trustpilot.com/reviews/63f061636f3134764b6cd5a5,https://www.trustpilot.com/users/63f06130c6f557001360061e
63f05e726f3134764b6cd50b,5,Highly recommended,,2023-02-18T07:13:22.000Z,"February 17, 2023",songsandcoffee ً,2,PH,https://www.trustpilot.com/reviews/63f05e726f3134764b6cd50b,https://www.trustpilot.com/users/63abab48fae6e100134b3a66
63f0583c6f3134764b6cd3ef,5,This is amazing.,,2023-02-18T06:46:52.000Z,"February 17, 2023",Kath Know,2,PH,https://www.trustpilot.com/reviews/63f0583c6f3134764b6cd3ef,https://www.trustpilot.com/users/63bfd7a4188c790012a729cb
63f057b59b64b1bdaf5b0135,5,highly recommended,highly recommended! love it!,2023-02-18T06:44:37.000Z,"February 01, 2023",giveaway twt,1,PH,https://www.trustpilot.com/reviews/63f057b59b64b1bdaf5b0135,https://www.trustpilot.com/users/63f057ac19bcd900139ad674
63f056ec6f3134764b6cd3b8,5,Nice application,,2023-02-18T06:41:16.000Z,"February 17, 2023",Choi Seungcheol,1,PH,https://www.trustpilot.com/reviews/63f056ec6f3134764b6cd3b8,https://www.trustpilot.com/users/63f056df19bcd900139ad638
63f056db6f3134764b6cd3b4,5,Got the best experience!,,2023-02-18T06:40:59.000Z,"February 17, 2023",Sorairo Tanashi,6,PH,https://www.trustpilot.com/reviews/63f056db6f3134764b6cd3b4,https://www.trustpilot.com/users/63d71721a61b290013844363
63f052449b64b1bdaf5b0033,5,this is amazing,,2023-02-18T06:21:24.000Z,"February 02, 2023",Al Aliya,1,MY,https://www.trustpilot.com/reviews/63f052449b64b1bdaf5b0033,https://www.trustpilot.com/users/63f052308f66370012af2b2d
63f0516d9b64b1bdaf5affff,5,Cool company,,2023-02-18T06:17:49.000Z,"February 17, 2023",ms viole,1,PH,https://www.trustpilot.com/reviews/63f0516d9b64b1bdaf5affff,https://www.trustpilot.com/users/63f0515dc6f5570013600291
63f04f646f3134764b6cd244,5,this is really great 👍🏻,,2023-02-18T06:09:08.000Z,"February 17, 2023",adimas anggara,2,ID,https://www.trustpilot.com/reviews/63f04f646f3134764b6cd244,https://www.trustpilot.com/users/63ab39cdf70a9a0012627bab
63f04f3f9b64b1bdaf5aff97,5,easy listening,,2023-02-18T06:08:31.000Z,"February 17, 2023",eskrim,1,ID,https://www.trustpilot.com/reviews/63f04f3f9b64b1bdaf5aff97,https://www.trustpilot.com/users/63f04f30264a800012fc3d00
63f04e766f3134764b6cd21f,5,This amazing,"This amazing, i love it!!",2023-02-18T06:05:10.000Z,"February 17, 2023",Ji An,2,ID,https://www.trustpilot.com/reviews/63f04e766f3134764b6cd21f,https://www.trustpilot.com/users/63bfb4e7ac2edf001346f049
63f0453c6f3134764b6cd07e,5,Thankyouuu for all the serving,,2023-02-18T05:25:48.000Z,"February 15, 2023",Desy Dwi Ratnasari,1,ID,https://www.trustpilot.com/reviews/63f0453c6f3134764b6cd07e,https://www.trustpilot.com/users/63d72356f5e52300125db73b
63f044459b64b1bdaf5afda9,5,this is interesting project,,2023-02-18T05:21:41.000Z,"February 17, 2023",andi,12,ID,https://www.trustpilot.com/reviews/63f044459b64b1bdaf5afda9,https://www.trustpilot.com/users/5bb5834c4de5666d344db842
63f044369b64b1bdaf5afda5,5,This is awesome!!,,2023-02-18T05:21:26.000Z,"February 17, 2023",customer,2,ID,https://www.trustpilot.com/reviews/63f044369b64b1bdaf5afda5,https://www.trustpilot.com/users/626cd35bfa908b00134ae2e2
63f043eb9b64b1bdaf5afd98,5,The best online music marketing on the…,The best online music marketing on the planet.,2023-02-18T05:20:11.000Z,"February 18, 2023",Kaylum Fisher,1,GB,https://www.trustpilot.com/reviews/63f043eb9b64b1bdaf5afd98,https://www.trustpilot.com/users/63f043e3264a800012fc3a8b
63f0438b6f3134764b6cd028,5,worth the money,worth the money! get your music promoted on this website !!,2023-02-18T05:18:35.000Z,"February 18, 2023",wlle ekelele,1,PH,https://www.trustpilot.com/reviews/63f0438b6f3134764b6cd028,https://www.trustpilot.com/users/63f043838f66370012af2814
63f043826f3134764b6cd027,5,amazing its great,,2023-02-18T05:18:26.000Z,"February 17, 2023",Shai,1,PH,https://www.trustpilot.com/reviews/63f043826f3134764b6cd027,https://www.trustpilot.com/users/63f043788f66370012af280e
63efd0389b64b1bdaf5abf6b,1,Do not use Your own music,"Do not use Your own music, they will run bot traffic to your song and it will be taken down by your DSP.",2023-02-17T21:06:32.000Z,"February 10, 2023",I Am Ja-Wan,1,US,https://www.trustpilot.com/reviews/63efd0389b64b1bdaf5abf6b,https://www.trustpilot.com/users/63efd02fc6f55700135fc7fc
